user_id,signup_date,segment,acquisition_channel,platform,geography_id,demographic_id,cohort
1018,2026-01-11,patient,referral,iOS,3,3,summary_cohort
1019,2026-01-19,everyday_person,referral,iOS,5,65,control
1020,2026-01-17,everyday_person,organic,Android,6,94,control
1021,2026-01-21,athlete,app_store_search,Web,2,5,control
1022,2026-02-02,patient,paid,Web,8,66,control
1023,2026-01-24,athlete,app_store_search,iOS,7,50,control
1024,2026-01-27,everyday_person,referral,iOS,3,94,summary_cohort
1025,2026-01-19,patient,referral,iOS,5,27,control
1026,2026-01-13,everyday_person,referral,iOS,4,20,control
1027,2026-01-18,athlete,organic,Android,6,12,control
1028,2026-02-08,everyday_person,organic,iOS,6,49,control
1029,2026-01-28,patient,referral,Android,1,59,control
1030,2026-01-21,everyday_person,organic,Android,1,111,control
1031,2026-02-04,everyday_person,organic,iOS,3,56,summary_cohort
1032,2026-01-09,patient,app_store_search,iOS,7,21,control
1033,2026-01-17,everyday_person,organic,iOS,3,84,control
1034,2026-01-16,athlete,referral,iOS,7,8,control
1035,2026-02-19,everyday_person,referral,iOS,3,42,control
1036,2026-02-01,patient,organic,Android,2,79,summary_cohort
1037,2026-01-28,everyday_person,app_store_search,iOS,7,31,control
1038,2026-01-03,everyday_person,organic,Android,4,72,control
1039,2026-01-15,everyday_person,app_store_search,Android,3,55,summary_cohort
1040,2026-01-29,everyday_person,paid,Web,1,115,control
1041,2026-01-21,everyday_person,organic,Android,1,35,control
1042,2026-02-12,patient,organic,iOS,1,109,control
1043,2026-02-03,patient,organic,iOS,3,76,control
1044,2026-01-23,patient,organic,iOS,4,90,control
1045,2026-02-03,everyday_person,organic,Web,2,21,control
1046,2026-02-18,everyday_person,app_store_search,Web,1,3,summary_cohort
1047,2026-01-23,everyday_person,organic,iOS,2,88,summary_cohort
1048,2026-01-29,patient,paid,iOS,3,58,control
1049,2026-02-12,athlete,organic,iOS,8,38,control
1050,2026-01-17,everyday_person,app_store_search,iOS,3,108,control
1051,2026-02-10,patient,organic,Web,1,40,control
1052,2026-01-11,everyday_person,organic,iOS,4,53,control
1053,2026-01-29,everyday_person,referral,iOS,7,87,control
1054,2026-02-04,everyday_person,organic,iOS,6,116,summary_cohort
1055,2026-01-28,everyday_person,paid,iOS,6,108,control
1056,2026-01-24,patient,organic,iOS,7,79,control
1057,2026-01-28,athlete,referral,Android,4,14,summary_cohort
1058,2026-01-13,everyday_person,referral,iOS,8,14,control
1059,2026-01-16,everyday_person,referral,Android,1,84,control
1060,2026-01-18,patient,organic,iOS,6,62,control
1061,2026-01-28,athlete,organic,iOS,6,16,control
1062,2026-01-23,patient,organic,iOS,7,84,control
1063,2026-01-17,everyday_person,organic,iOS,3,114,control
1064,2026-02-09,patient,organic,iOS,6,8,control
1065,2026-01-21,everyday_person,app_store_search,iOS,1,100,summary_cohort
1066,2026-01-23,athlete,referral,Android,4,42,control
1067,2026-01-22,everyday_person,referral,Android,3,48,control
1068,2026-01-15,patient,organic,Web,4,87,control
1069,2026-02-02,everyday_person,organic,iOS,5,30,control
1070,2026-01-23,everyday_person,referral,Android,3,19,control
1071,2026-01-05,athlete,organic,Android,1,116,control
1072,2026-02-16,patient,organic,iOS,3,42,summary_cohort
1073,2026-02-06,everyday_person,referral,iOS,5,21,control
1074,2026-02-01,athlete,referral,iOS,5,83,control
1075,2026-02-09,athlete,app_store_search,Android,6,27,control
1076,2026-02-11,everyday_person,organic,iOS,1,94,control
1077,2026-01-20,everyday_person,referral,iOS,6,9,control
1078,2026-01-28,everyday_person,organic,Web,5,63,control
1079,2026-01-28,patient,organic,iOS,1,49,control
1080,2026-01-18,everyday_person,paid,Web,3,115,control
1081,2026-01-16,everyday_person,organic,Android,3,63,control
1082,2026-01-12,athlete,referral,Android,3,112,control
1083,2026-01-30,athlete,organic,Android,1,30,control
1084,2026-02-04,patient,organic,iOS,1,57,control
1085,2026-02-03,athlete,app_store_search,Android,1,98,control
1086,2026-01-19,patient,organic,Android,1,20,control
1087,2026-01-16,patient,paid,Android,2,112,control
1088,2026-01-23,patient,organic,iOS,6,93,control
1089,2026-01-26,everyday_person,app_store_search,iOS,4,82,control
1090,2026-02-12,everyday_person,organic,iOS,3,30,control
1091,2026-02-09,everyday_person,organic,iOS,5,99,control
1092,2026-02-12,patient,paid,Android,4,102,control
1093,2026-02-08,everyday_person,organic,Android,1,36,control
1094,2026-02-16,everyday_person,organic,Android,2,71,control
1095,2026-01-23,everyday_person,app_store_search,Android,2,8,control
1096,2026-01-08,everyday_person,referral,iOS,4,48,summary_cohort
1097,2026-01-10,everyday_person,paid,iOS,3,19,control
1098,2026-01-21,patient,referral,iOS,3,67,control
1099,2026-01-17,athlete,paid,iOS,4,66,control
1100,2026-01-14,everyday_person,app_store_search,iOS,8,64,control
1101,2026-02-15,everyday_person,referral,iOS,2,82,control
1102,2026-01-15,everyday_person,organic,iOS,4,111,control
1103,2026-02-16,patient,organic,Android,3,24,control
1104,2026-02-03,patient,referral,iOS,5,26,control
1105,2026-01-29,everyday_person,paid,iOS,5,26,control
1106,2026-01-31,patient,referral,iOS,5,112,control
1107,2026-01-20,everyday_person,organic,Android,1,12,control
1108,2026-01-29,everyday_person,organic,Android,3,4,control
1109,2026-01-15,athlete,referral,iOS,6,20,control
1110,2026-02-14,everyday_person,paid,iOS,3,93,summary_cohort
1111,2026-01-19,everyday_person,organic,Web,8,70,control
1112,2026-01-17,everyday_person,referral,Android,3,111,control
1113,2026-02-01,patient,paid,Android,3,25,control
1114,2026-01-30,athlete,app_store_search,iOS,3,48,control
1115,2026-01-23,athlete,organic,Android,3,67,control
1116,2026-01-29,everyday_person,app_store_search,Android,6,9,control
1117,2026-01-14,everyday_person,referral,iOS,1,111,summary_cohort
1118,2026-01-30,patient,paid,Android,4,97,control
1119,2026-01-18,everyday_person,organic,iOS,4,18,control
1120,2026-01-18,athlete,referral,Android,6,102,control
1121,2026-01-14,patient,referral,iOS,4,54,control
1122,2026-01-20,everyday_person,organic,iOS,8,41,control
1123,2026-01-20,patient,organic,Web,7,114,control
1124,2026-01-23,everyday_person,referral,Android,3,63,control
1125,2026-01-15,everyday_person,referral,iOS,6,28,control
1126,2026-01-15,everyday_person,organic,Web,8,98,control
1127,2026-01-26,everyday_person,organic,iOS,2,86,control
1128,2026-01-12,patient,organic,iOS,4,24,control
1129,2026-01-31,patient,app_store_search,Android,2,82,control
1130,2026-02-14,athlete,app_store_search,iOS,5,76,control
1131,2026-01-22,athlete,organic,iOS,1,34,control
1132,2026-02-11,everyday_person,organic,Android,5,52,control
1133,2026-01-11,everyday_person,organic,iOS,3,101,control
1134,2026-01-07,patient,referral,iOS,4,21,control
1135,2026-02-01,athlete,app_store_search,iOS,1,87,control
1136,2026-02-03,everyday_person,referral,Android,5,100,control
1137,2026-02-07,everyday_person,organic,iOS,3,113,control
1138,2026-01-08,everyday_person,organic,iOS,4,39,control
1139,2026-02-04,everyday_person,organic,Android,2,32,control
1140,2026-01-21,patient,paid,iOS,1,113,control
1141,2026-01-19,everyday_person,referral,iOS,3,56,control
1142,2026-01-14,patient,referral,Android,8,69,control
1143,2026-02-22,patient,organic,Android,2,62,control
1144,2026-01-09,patient,app_store_search,iOS,5,62,control
1145,2026-02-06,everyday_person,organic,Android,1,75,control
1146,2026-01-29,everyday_person,paid,Android,5,51,control
1147,2026-02-02,patient,app_store_search,iOS,2,48,control
1148,2026-02-01,patient,referral,Android,3,49,control
1149,2026-02-08,everyday_person,app_store_search,Android,3,79,control
1150,2026-01-15,athlete,organic,Android,1,99,control
1151,2026-01-01,everyday_person,paid,Android,3,67,control
1152,2026-01-28,athlete,organic,Android,3,82,control
1153,2026-01-20,everyday_person,referral,Web,4,50,control
1154,2026-01-12,everyday_person,organic,Android,8,93,control
1155,2026-01-15,everyday_person,organic,Android,3,48,summary_cohort
1156,2026-01-20,everyday_person,organic,Android,7,51,control
1157,2026-01-09,everyday_person,organic,Android,3,7,control
1158,2026-01-08,everyday_person,referral,Web,1,32,control
1159,2026-02-12,everyday_person,referral,iOS,2,89,control
1160,2026-01-19,patient,organic,iOS,3,11,control
1161,2026-02-19,everyday_person,app_store_search,Android,3,27,control
1162,2026-02-16,patient,app_store_search,iOS,7,94,control
1163,2026-01-13,patient,organic,Android,5,105,control
1164,2026-02-01,everyday_person,organic,Android,4,50,control
1165,2026-01-28,everyday_person,referral,Web,3,49,control
1166,2026-01-31,athlete,paid,iOS,3,62,control
1167,2026-01-11,patient,organic,Android,4,93,summary_cohort
1168,2026-01-15,everyday_person,paid,iOS,1,57,control
1169,2026-01-10,patient,organic,iOS,1,21,control
1170,2026-01-28,everyday_person,organic,iOS,2,52,control
1171,2026-02-19,everyday_person,paid,iOS,1,31,control
1172,2026-01-30,patient,referral,iOS,5,83,control
1173,2026-02-01,everyday_person,paid,Android,1,18,control
1174,2026-02-19,patient,organic,Android,1,74,control
1175,2026-01-31,everyday_person,organic,iOS,7,16,control
1176,2026-01-07,patient,organic,iOS,8,117,summary_cohort
1177,2026-02-08,everyday_person,organic,iOS,3,77,control
1178,2026-01-21,everyday_person,organic,Web,3,17,control
1179,2026-01-03,everyday_person,referral,Web,6,116,summary_cohort
1180,2026-01-25,everyday_person,referral,iOS,1,69,control
1181,2026-02-13,patient,paid,iOS,3,73,control
1182,2026-01-17,everyday_person,organic,iOS,1,8,control
1183,2026-01-24,everyday_person,organic,Android,3,23,control
1184,2026-01-14,everyday_person,paid,iOS,8,97,summary_cohort
1185,2026-01-08,everyday_person,organic,iOS,6,57,control
1186,2026-01-10,patient,app_store_search,iOS,8,74,control
1187,2026-02-02,everyday_person,organic,iOS,6,119,control
1188,2026-02-08,athlete,referral,iOS,4,52,control
1189,2026-01-13,everyday_person,app_store_search,iOS,6,46,control
1190,2026-01-18,patient,referral,Android,5,97,control
1191,2026-01-15,everyday_person,referral,iOS,3,8,control
1192,2026-01-06,everyday_person,paid,iOS,2,55,control
1193,2026-01-26,athlete,organic,Android,4,103,control
1194,2026-01-31,athlete,paid,iOS,2,28,control
1195,2026-01-29,athlete,app_store_search,Android,3,37,control
1196,2026-01-21,everyday_person,app_store_search,Web,1,57,control
1197,2026-01-26,everyday_person,organic,iOS,4,9,control
1198,2026-01-11,patient,organic,Android,2,9,control
1199,2026-01-14,everyday_person,paid,Android,2,31,control
1200,2026-02-13,patient,referral,Android,3,108,control
1201,2026-02-03,everyday_person,organic,iOS,1,27,control
1202,2026-02-12,everyday_person,organic,iOS,8,88,control
1203,2026-02-12,patient,organic,iOS,3,52,control
1204,2026-01-30,patient,referral,Web,3,92,control
1205,2026-02-13,everyday_person,organic,Android,1,40,control
1206,2026-01-22,everyday_person,organic,iOS,6,105,control
1207,2026-01-02,patient,organic,iOS,4,45,control
1208,2026-01-09,everyday_person,app_store_search,iOS,3,95,summary_cohort
1209,2026-01-11,everyday_person,organic,iOS,2,100,control
1210,2026-01-11,everyday_person,organic,Android,6,52,summary_cohort
1211,2026-01-20,patient,referral,iOS,8,81,control
1212,2026-02-01,patient,organic,Android,3,15,control
1213,2026-02-04,everyday_person,app_store_search,Android,1,60,control
1214,2026-01-27,everyday_person,app_store_search,Android,1,45,control
1215,2026-01-13,everyday_person,organic,Android,1,115,control
1216,2026-02-02,everyday_person,organic,iOS,6,113,control
1217,2026-01-20,everyday_person,organic,Android,8,95,control
1218,2026-01-04,everyday_person,organic,Android,8,114,control
1219,2026-01-18,patient,organic,iOS,6,118,control
1220,2026-01-20,everyday_person,organic,iOS,1,93,control
1221,2026-01-18,everyday_person,organic,iOS,8,72,control
1222,2026-02-05,everyday_person,referral,iOS,3,25,control
1223,2026-02-03,athlete,organic,iOS,3,98,control
1224,2026-01-31,patient,organic,iOS,5,24,summary_cohort
1225,2026-01-13,everyday_person,referral,Android,1,23,control
1226,2026-02-05,athlete,organic,iOS,6,106,control
1227,2026-01-31,everyday_person,organic,iOS,8,14,control
1228,2026-01-15,everyday_person,organic,iOS,6,18,control
1229,2026-01-29,athlete,organic,iOS,6,62,control
1230,2026-01-24,everyday_person,organic,Web,3,71,control
1231,2026-01-23,everyday_person,paid,iOS,1,6,control
1232,2026-01-12,everyday_person,app_store_search,iOS,6,46,control
1233,2026-01-25,everyday_person,organic,iOS,4,28,control
1234,2026-01-11,patient,organic,iOS,7,37,control
1235,2026-01-14,everyday_person,paid,Android,1,22,control
1236,2026-01-13,everyday_person,referral,Android,2,82,control
1237,2026-02-15,everyday_person,organic,iOS,3,57,control
1238,2026-01-18,everyday_person,organic,Android,5,116,control
1239,2026-01-20,everyday_person,organic,iOS,6,1,control
1240,2026-01-19,everyday_person,referral,Android,8,94,control
1241,2026-02-11,athlete,organic,Android,2,110,control
1242,2026-01-26,everyday_person,organic,iOS,3,59,control
1243,2026-02-12,everyday_person,organic,Android,1,84,control
1244,2026-01-19,everyday_person,organic,Android,2,53,control
1245,2026-01-12,everyday_person,referral,iOS,3,72,control
1246,2026-01-26,everyday_person,paid,Web,4,109,control
1247,2026-01-20,patient,referral,Android,3,64,control
1248,2026-02-05,everyday_person,organic,iOS,3,70,control
1249,2026-02-09,athlete,organic,Android,4,119,summary_cohort
1250,2026-01-24,athlete,paid,Android,6,60,control
1251,2026-02-17,everyday_person,referral,iOS,2,21,control
1252,2026-01-26,everyday_person,organic,iOS,3,82,control
1253,2026-01-18,everyday_person,organic,Android,5,84,control
1254,2026-01-24,patient,paid,Android,6,29,summary_cohort
1255,2026-01-07,everyday_person,paid,iOS,6,88,control
1256,2026-02-05,athlete,app_store_search,iOS,1,8,summary_cohort
1257,2026-01-11,patient,referral,iOS,4,39,control
1258,2026-01-19,patient,organic,Web,7,103,control
1259,2026-01-27,everyday_person,organic,Android,3,75,summary_cohort
1260,2026-01-07,athlete,organic,iOS,3,73,control
1261,2026-01-10,everyday_person,paid,Android,8,75,summary_cohort
1262,2026-01-31,everyday_person,referral,Android,1,20,control
1263,2026-01-09,everyday_person,organic,iOS,5,116,summary_cohort
1264,2026-01-24,athlete,app_store_search,iOS,6,36,control
1265,2026-01-20,everyday_person,organic,Android,1,95,control
1266,2026-01-16,patient,organic,iOS,5,119,control
1267,2026-01-15,everyday_person,organic,iOS,3,29,control
1268,2026-02-03,athlete,app_store_search,Android,6,77,control
1269,2026-02-15,everyday_person,app_store_search,Web,7,6,control
1270,2026-01-13,everyday_person,referral,iOS,7,77,control
1271,2026-02-16,athlete,app_store_search,Android,1,53,control
1272,2026-01-28,everyday_person,app_store_search,Web,6,9,control
1273,2026-01-29,everyday_person,paid,iOS,7,81,control
1274,2026-02-01,everyday_person,app_store_search,iOS,4,117,control
1275,2026-02-01,everyday_person,organic,Android,4,10,control
1276,2026-02-06,everyday_person,paid,Android,1,108,summary_cohort
1277,2026-01-24,everyday_person,referral,iOS,6,102,control
1278,2026-01-26,everyday_person,paid,Android,1,66,control
1279,2026-01-19,athlete,organic,Android,2,109,control
1280,2026-01-11,everyday_person,paid,Android,7,38,control
1281,2026-01-30,everyday_person,app_store_search,Android,8,87,control
1282,2026-01-07,everyday_person,organic,iOS,8,84,control
1283,2026-01-18,everyday_person,app_store_search,iOS,3,70,control
1284,2026-01-11,patient,organic,iOS,1,101,control
1285,2026-01-15,athlete,organic,Web,3,106,control
1286,2026-01-29,athlete,organic,Web,1,95,control
1287,2026-01-29,everyday_person,paid,Android,7,71,control
1288,2026-01-22,everyday_person,referral,iOS,4,118,control
1289,2026-01-10,everyday_person,organic,Android,3,67,control
1290,2026-01-22,everyday_person,referral,iOS,1,77,summary_cohort
1291,2026-01-20,everyday_person,organic,iOS,3,23,control
1292,2026-02-01,patient,organic,iOS,7,39,control
1293,2026-01-27,everyday_person,app_store_search,Android,5,109,control
1294,2026-01-24,everyday_person,paid,iOS,1,60,control
1295,2026-01-24,everyday_person,paid,Android,1,62,control
1296,2026-02-16,everyday_person,referral,Web,3,98,control
1297,2026-02-03,everyday_person,app_store_search,Android,1,40,control
1298,2026-01-24,everyday_person,organic,iOS,7,32,control
1299,2026-01-24,patient,organic,Web,5,2,control
1300,2026-01-06,everyday_person,organic,Android,1,28,summary_cohort
1301,2026-02-14,everyday_person,referral,iOS,6,62,control
1302,2026-01-19,everyday_person,referral,Android,3,87,summary_cohort
1303,2026-01-17,patient,paid,Android,2,40,control
1304,2026-02-23,everyday_person,organic,iOS,4,54,control
1305,2026-02-01,patient,organic,iOS,1,27,control
1306,2026-01-08,athlete,referral,iOS,3,98,control
1307,2026-01-09,everyday_person,app_store_search,iOS,6,63,control
1308,2026-01-06,patient,organic,Android,7,18,control
1309,2026-01-28,everyday_person,organic,iOS,3,74,control
1310,2026-01-09,athlete,organic,iOS,5,41,control
1311,2026-02-13,everyday_person,organic,iOS,2,104,control
1312,2026-02-13,athlete,organic,iOS,4,33,control
1313,2026-01-26,everyday_person,organic,iOS,2,104,control
1314,2026-01-28,everyday_person,referral,Android,4,84,control
1315,2026-01-18,everyday_person,organic,iOS,1,17,control
1316,2026-01-09,patient,organic,iOS,8,92,control
1317,2026-02-02,everyday_person,organic,Android,7,87,control
1318,2026-01-11,everyday_person,app_store_search,Web,3,55,control
1319,2026-01-10,patient,organic,iOS,6,20,control
1320,2026-01-19,athlete,organic,iOS,1,58,control
1321,2026-01-04,everyday_person,organic,iOS,6,74,control
1322,2026-01-22,everyday_person,referral,iOS,2,16,control
1323,2026-02-01,everyday_person,app_store_search,iOS,1,41,control
1324,2026-02-05,patient,organic,Web,5,85,control
1325,2026-01-28,everyday_person,organic,Android,3,67,control
1326,2026-02-07,athlete,organic,iOS,4,120,summary_cohort
1327,2026-01-22,everyday_person,referral,Web,4,27,control
1328,2026-02-07,everyday_person,app_store_search,iOS,1,94,control
1329,2026-01-25,everyday_person,organic,iOS,1,52,control
1330,2026-01-16,everyday_person,organic,iOS,4,27,control
1331,2026-02-14,patient,paid,iOS,4,115,summary_cohort
1332,2026-01-18,everyday_person,paid,Android,1,75,control
1333,2026-01-06,everyday_person,organic,iOS,3,65,control
1334,2026-01-17,athlete,organic,Android,4,36,control
1335,2026-01-21,athlete,organic,iOS,5,106,control
1336,2026-01-20,athlete,paid,Web,6,4,control
1337,2026-01-25,everyday_person,paid,Android,3,14,control
1338,2026-02-10,everyday_person,paid,iOS,4,22,control
1339,2026-01-18,athlete,paid,iOS,4,79,control
1340,2026-01-25,everyday_person,organic,Web,2,13,summary_cohort
1341,2026-01-20,everyday_person,organic,iOS,1,96,control
1342,2026-02-06,patient,organic,iOS,1,24,summary_cohort
1343,2026-01-14,everyday_person,app_store_search,Android,6,82,control
1344,2026-01-11,everyday_person,referral,iOS,1,96,summary_cohort
1345,2026-01-25,athlete,organic,iOS,4,106,control
1346,2026-01-30,patient,organic,iOS,4,36,control
1347,2026-02-05,everyday_person,paid,iOS,3,9,summary_cohort
1348,2026-01-27,everyday_person,paid,iOS,6,91,control
1349,2026-02-04,everyday_person,paid,iOS,5,54,summary_cohort
1350,2026-01-21,everyday_person,organic,iOS,1,114,control
1351,2026-01-07,patient,app_store_search,iOS,6,23,control
1352,2026-01-12,patient,paid,iOS,4,69,control
1353,2026-01-07,everyday_person,paid,Web,3,15,control
1354,2026-01-20,everyday_person,paid,Android,5,59,control
1355,2026-01-24,athlete,app_store_search,iOS,5,1,control
1356,2026-01-20,everyday_person,app_store_search,iOS,2,91,control
1357,2026-01-26,everyday_person,referral,Android,8,73,control
1358,2026-01-24,everyday_person,organic,iOS,5,12,control
1359,2026-01-31,patient,organic,iOS,4,60,control
1360,2026-01-30,everyday_person,paid,Android,1,52,control
1361,2026-01-19,patient,referral,iOS,2,81,control
1362,2026-01-20,everyday_person,organic,Android,3,60,control
1363,2026-01-27,patient,organic,Android,4,56,control
1364,2026-01-28,everyday_person,app_store_search,Android,4,100,control
1365,2026-01-19,everyday_person,app_store_search,iOS,6,63,control
1366,2026-01-20,everyday_person,app_store_search,iOS,2,98,control
1367,2026-01-31,everyday_person,organic,iOS,5,107,control
1368,2026-01-29,everyday_person,paid,Android,6,102,control
1369,2026-01-13,everyday_person,paid,Web,6,115,control
1370,2026-01-23,everyday_person,organic,Web,6,84,control
1371,2026-02-10,everyday_person,organic,iOS,7,68,control
1372,2026-01-07,athlete,app_store_search,Android,1,64,control
1373,2026-02-08,everyday_person,organic,iOS,5,25,control
1374,2026-01-14,patient,referral,Android,8,100,control
1375,2026-01-25,athlete,paid,iOS,4,84,control
1376,2026-01-22,everyday_person,paid,iOS,1,105,control
1377,2026-01-04,patient,organic,iOS,8,85,control
1378,2026-02-12,athlete,paid,Web,1,58,control
1379,2026-01-23,patient,organic,iOS,3,36,control
1380,2026-02-15,everyday_person,paid,iOS,1,119,control
1381,2026-01-18,everyday_person,organic,iOS,3,89,summary_cohort
1382,2026-02-08,everyday_person,paid,iOS,3,105,control
1383,2026-02-12,everyday_person,paid,Web,3,71,control
1384,2026-01-26,athlete,organic,iOS,7,62,control
1385,2026-01-15,athlete,organic,iOS,3,5,control
1386,2026-01-31,everyday_person,paid,Android,4,9,control
1387,2026-01-26,patient,organic,iOS,7,85,control
1388,2026-02-14,everyday_person,organic,iOS,6,27,control
1389,2026-01-23,athlete,referral,iOS,2,10,control
1390,2026-01-18,everyday_person,app_store_search,iOS,1,94,control
1391,2026-01-13,athlete,referral,iOS,4,75,summary_cohort
1392,2026-01-31,patient,organic,iOS,6,14,control
1393,2026-02-17,everyday_person,app_store_search,iOS,4,60,control
1394,2026-01-06,everyday_person,referral,Android,1,57,summary_cohort
1395,2026-02-02,patient,organic,Android,6,1,summary_cohort
1396,2026-02-13,everyday_person,organic,Android,5,73,control
1397,2026-01-10,everyday_person,organic,iOS,4,48,control
1398,2026-01-12,athlete,organic,iOS,7,106,control
1399,2026-01-31,everyday_person,paid,Web,6,14,control
1400,2026-01-29,everyday_person,organic,Android,5,102,control
1401,2026-01-09,everyday_person,paid,iOS,5,1,control
1402,2026-02-07,everyday_person,organic,iOS,5,92,control
1403,2026-01-25,athlete,organic,iOS,4,94,control
1404,2026-02-11,everyday_person,organic,iOS,3,49,summary_cohort
1405,2026-02-09,everyday_person,referral,iOS,5,34,control
1406,2026-02-06,everyday_person,paid,iOS,4,18,control
1407,2026-01-25,athlete,organic,Web,3,41,control
1408,2026-01-17,everyday_person,organic,Android,1,81,control
1409,2026-01-25,athlete,organic,Android,5,87,control
1410,2026-01-11,patient,paid,iOS,5,22,control
1411,2026-01-30,patient,organic,Android,3,2,control
1412,2026-01-13,athlete,paid,Android,3,68,control
1413,2026-01-25,patient,organic,iOS,2,70,control
1414,2026-01-08,athlete,organic,Android,8,118,summary_cohort
1415,2026-01-19,everyday_person,paid,Android,7,92,control
1416,2026-01-16,patient,referral,Android,4,67,control
1417,2026-01-28,everyday_person,organic,iOS,3,72,control
1418,2026-02-04,everyday_person,app_store_search,Android,5,78,control
1419,2026-01-08,athlete,organic,iOS,4,55,summary_cohort
1420,2026-02-08,athlete,organic,iOS,8,82,summary_cohort
1421,2026-02-08,patient,organic,iOS,1,24,control
1422,2026-01-20,everyday_person,referral,iOS,1,100,control
1423,2026-01-30,everyday_person,paid,iOS,4,104,control
1424,2026-01-22,everyday_person,organic,iOS,1,53,control
1425,2026-01-14,everyday_person,app_store_search,Android,4,55,control
1426,2026-01-25,everyday_person,referral,iOS,6,60,control
1427,2026-01-10,everyday_person,app_store_search,Web,1,99,control
1428,2026-02-09,everyday_person,paid,iOS,3,22,control
1429,2026-02-12,patient,app_store_search,Android,5,41,summary_cohort
1430,2026-02-06,everyday_person,referral,Web,6,74,control
1431,2026-01-26,athlete,organic,Android,3,84,control
1432,2026-01-26,patient,organic,Android,1,36,control
1433,2026-02-19,everyday_person,paid,Android,4,15,control
1434,2026-01-17,everyday_person,organic,iOS,3,61,control
1435,2026-01-10,everyday_person,paid,iOS,6,77,control
1436,2026-01-26,athlete,organic,iOS,4,92,control
1437,2026-01-20,everyday_person,paid,iOS,2,1,control
1438,2026-01-19,everyday_person,organic,iOS,6,3,control
1439,2026-01-03,athlete,app_store_search,iOS,4,47,control
1440,2026-01-28,athlete,organic,Web,1,68,control
1441,2026-01-18,everyday_person,organic,Android,4,1,control
1442,2026-01-15,everyday_person,paid,Android,8,21,control
1443,2026-01-07,everyday_person,paid,Android,5,51,control
1444,2026-01-21,everyday_person,paid,iOS,2,34,control
1445,2026-02-09,everyday_person,app_store_search,iOS,5,86,summary_cohort
1446,2026-01-20,everyday_person,organic,Android,2,5,control
1447,2026-01-31,athlete,paid,Android,4,107,summary_cohort
1448,2026-02-03,everyday_person,organic,iOS,4,21,control
1449,2026-01-19,patient,referral,iOS,2,53,control
1450,2026-02-06,everyday_person,organic,iOS,3,119,control
1451,2026-01-31,patient,organic,iOS,8,80,control
1452,2026-01-26,patient,referral,iOS,2,120,control
1453,2026-01-02,athlete,paid,iOS,6,3,control
1454,2026-01-07,athlete,organic,Android,5,87,control
1455,2026-02-20,everyday_person,app_store_search,Web,4,10,control
1456,2026-02-04,everyday_person,referral,iOS,1,74,control
1457,2026-02-14,everyday_person,organic,Android,1,40,control
1458,2026-02-11,everyday_person,referral,Android,1,94,control
1459,2026-01-05,athlete,organic,iOS,4,15,control
1460,2026-02-04,everyday_person,organic,Android,8,108,control
1461,2026-01-23,patient,paid,iOS,7,58,summary_cohort
1462,2026-02-04,everyday_person,organic,Android,1,63,control
1463,2026-01-03,everyday_person,organic,iOS,2,69,control
1464,2026-01-18,everyday_person,paid,Web,1,5,control
1465,2026-02-03,patient,organic,Web,8,38,summary_cohort
1466,2026-02-05,patient,paid,iOS,2,86,control
1467,2026-01-28,everyday_person,paid,iOS,1,116,control
1468,2026-01-19,everyday_person,organic,iOS,4,119,summary_cohort
1469,2026-01-19,patient,referral,Android,4,65,control
1470,2026-02-17,everyday_person,organic,Android,2,31,control
1471,2026-01-23,athlete,referral,iOS,5,58,control
1472,2026-01-23,everyday_person,organic,Android,1,56,control
1473,2026-01-26,everyday_person,app_store_search,iOS,1,48,control
1474,2026-01-22,everyday_person,organic,iOS,1,44,control
1475,2026-01-26,everyday_person,paid,iOS,3,105,control
1476,2026-01-22,everyday_person,organic,iOS,8,47,summary_cohort
1477,2026-02-06,everyday_person,organic,iOS,4,4,control
1478,2026-02-11,athlete,referral,iOS,6,87,control
1479,2026-02-13,everyday_person,referral,iOS,3,80,control
1480,2026-01-27,everyday_person,app_store_search,Web,5,46,control
1481,2026-01-23,everyday_person,organic,iOS,8,76,summary_cohort
1482,2026-02-01,everyday_person,organic,Web,3,113,control
1483,2026-02-07,everyday_person,organic,Android,8,111,control
1484,2026-01-26,everyday_person,organic,Android,4,95,control
1485,2026-01-31,patient,app_store_search,iOS,6,71,control
1486,2026-02-03,everyday_person,app_store_search,Android,2,4,control
1487,2026-01-31,athlete,app_store_search,iOS,5,62,control
1488,2026-02-02,everyday_person,organic,iOS,4,99,control
1489,2026-01-16,athlete,organic,iOS,8,102,control
1490,2026-01-24,everyday_person,paid,iOS,7,93,control
1491,2026-01-27,everyday_person,organic,Web,3,119,control
1492,2026-01-02,patient,paid,Web,8,62,control
1493,2026-02-08,patient,organic,Android,7,14,control
1494,2026-01-28,patient,organic,iOS,4,60,control
1495,2026-01-12,everyday_person,app_store_search,Android,1,39,control
1496,2026-02-06,patient,organic,Android,1,101,control
1497,2026-02-01,athlete,app_store_search,iOS,1,94,control
1498,2026-02-03,patient,organic,iOS,1,51,control
1499,2026-01-21,everyday_person,organic,Android,8,47,control
1500,2026-02-08,patient,organic,iOS,1,20,control
1501,2026-01-22,patient,organic,iOS,5,6,control
1502,2026-01-27,athlete,referral,Android,4,38,control
1503,2026-01-01,everyday_person,organic,iOS,4,29,control
1504,2026-01-29,everyday_person,referral,iOS,1,32,control
1505,2026-02-01,patient,app_store_search,iOS,4,120,control
1506,2026-01-27,everyday_person,organic,Android,4,82,control
